horse,ball,bike,train,coal,book,doll,block,gloves,score,n_items
1,13,0,1,0,0,0,0,0,38.6251261624,15
2,2,0,0,0,7,2,0,2,38.6251456514,15
3,3,0,0,0,5,1,0,3,38.6254770133,15
2,12,0,0,0,2,0,0,0,38.6267136768,16
4,4,0,0,0,0,0,1,0,38.6273966022,9
6,3,0,0,0,2,0,0,1,38.6275769407,12
1,2,0,0,0,6,1,1,1,38.6278497089,12
0,4,0,0,0,6,2,1,0,38.628278042699996,13
1,5,0,0,0,6,3,0,0,38.62831242,15
0,9,0,0,0,1,3,0,4,38.6283961852,17
0,4,0,1,0,10,0,0,0,38.6284382789,15
2,3,0,0,0,6,2,0,2,38.629099295900005,15
5,0,0,0,0,6,0,0,2,38.6295302729,13
2,9,0,0,0,0,0,0,9,38.6296480778,20
0,4,0,0,0,7,2,0,5,38.6301440194,18
2,3,0,0,0,8,1,0,0,38.630743198000005,14
0,4,0,0,0,6,0,1,6,38.6307471587,17
3,0,0,0,0,10,0,0,1,38.6314217862,14
4,4,0,0,0,3,1,0,0,38.6317541225,12
0,0,0,0,0,9,1,1,4,38.6324541969,15
0,0,0,0,0,10,2,0,6,38.632673450700004,18
7,2,0,0,0,1,0,0,0,38.6335439957,10
0,0,0,0,0,13,0,0,7,38.633604837,20
3,4,0,0,0,6,0,0,2,38.6340111802,15
0,9,0,0,0,0,4,0,2,38.6342501042,15
1,9,0,0,0,3,1,0,6,38.6347193246,20
5,3,0,0,0,2,1,0,0,38.6347904296,11
3,0,0,0,0,7,2,0,0,38.6356426826,12
5,2,0,0,0,4,0,0,2,38.636539659200004,13
0,0,0,0,0,10,0,1,4,38.6375673095,15
5,5,0,0,0,0,0,0,4,38.6378889826,14
1,2,0,0,0,8,2,0,4,38.6385754735,17
3,2,0,0,0,6,2,0,0,38.6388199189,13
0,6,0,1,0,9,0,0,0,38.638912915700004,16
3,1,0,0,0,7,1,0,3,38.6394020287,15
2,1,0,0,0,8,2,0,2,38.6400437215,15
2,1,0,0,0,8,1,0,5,38.6401194468,17
0,14,0,0,0,4,0,0,1,38.6411140973,19
0,4,0,0,0,7,0,1,3,38.6414110661,15
1,6,0,0,0,4,2,0,4,38.641656136900004,17
0,2,0,0,0,10,2,0,2,38.6418377821,16
2,6,0,0,0,4,0,0,7,38.642160215,19
1,7,0,0,0,2,3,0,2,38.6423902446,15
4,5,0,0,0,3,0,0,2,38.642650242600006,14
1,9,0,0,0,1,2,0,5,38.6436157428,18
1,7,0,0,0,5,1,0,3,38.6437455362,17
0,2,0,0,0,11,2,0,0,38.6437772365,15
3,3,0,0,0,3,0,1,1,38.644949268400005,11
3,5,0,0,0,2,2,0,1,38.6461385295,13
2,5,0,0,0,5,0,0,7,38.646400788600005,19
3,4,0,0,0,4,1,0,3,38.646424109099996,15
0,6,0,0,0,1,0,2,2,38.6464799848,11
2,8,0,0,0,3,1,0,1,38.6466237487,15
2,6,0,0,0,1,0,1,3,38.6466353102,13
3,3,0,0,0,6,0,0,4,38.646664165,16
1,0,0,0,0,9,0,1,2,38.6473009559,13
0,9,0,0,0,2,2,0,6,38.6484970491,19
0,7,0,0,0,3,0,1,6,38.6493087201,17
1,5,0,0,0,3,1,1,2,38.650092344,13
0,7,0,0,0,8,0,0,5,38.6501309818,20
1,9,0,0,0,0,3,0,3,38.6505297798,16
4,6,0,0,0,0,1,0,2,38.6507725897,13
0,1,0,0,0,7,0,2,1,38.6527512237,11
1,1,0,0,0,9,1,0,6,38.6528572871,18
1,11,0,0,0,0,0,1,0,38.653208884,13
2,7,0,0,0,3,0,0,7,38.6540769395,19
1,2,0,0,0,9,2,0,0,38.6549660861,14
1,6,0,0,0,5,1,0,5,38.6556683878,18
0,11,0,0,0,1,3,0,0,38.6557674537,15
2,3,0,0,0,4,1,1,0,38.6564262534,11
0,2,0,0,0,8,3,0,3,38.6564668784,16
0,3,0,0,0,7,1,1,1,38.6564787954,13
1,0,0,1,0,12,0,0,0,38.656887372199996,14
1,13,0,0,0,1,0,0,4,38.6577027321,19
4,3,0,0,0,4,1,0,0,38.6579448275,12
0,3,0,0,0,7,0,1,6,38.6582404973,17
3,3,0,0,0,6,1,0,0,38.6588558714,13
3,7,0,0,0,1,2,0,1,38.6600241187,14
0,6,0,0,0,11,0,0,1,38.660089064699996,18
3,5,0,0,0,1,0,1,2,38.660125396,12
2,1,0,0,0,8,1,0,4,38.660680499099996,16
2,8,0,0,0,1,1,0,6,38.660829075,18
0,1,0,0,0,10,1,0,8,38.6613259628,20
0,4,0,0,0,8,0,1,1,38.661331241199996,14
2,10,0,0,0,1,0,0,5,38.6620344985,18
1,1,0,0,0,9,1,0,7,38.6622150224,19
4,4,0,0,0,0,0,1,1,38.665001246799996,10
4,1,0,0,0,6,1,0,1,38.6651251907,13
0,1,0,0,0,8,1,1,3,38.665935116,14
0,3,0,1,0,11,0,0,1,38.6660157077,16
0,6,0,0,0,9,1,0,1,38.666029912199996,17
0,0,0,0,0,9,4,0,1,38.6660944069,14
2,4,0,0,0,6,0,0,7,38.6660995378,19
0,5,0,0,0,7,1,0,7,38.6663700149,20
0,9,0,0,0,2,1,1,0,38.6664507606,13
1,6,0,0,0,5,2,0,1,38.667168836,15
0,11,0,0,0,5,0,0,4,38.6674045234,20
0,0,0,0,0,8,0,2,1,38.6676697365,11
5,3,0,0,0,3,0,0,2,38.6690259678,13
1,2,0,0,0,7,3,0,1,38.6699782161,14
1,3,0,0,0,6,0,1,3,38.670428909099996,14
0,6,0,0,0,0,1,2,0,38.6706965306,9
1,9,0,0,0,2,1,0,7,38.670715961199996,20
2,10,0,0,0,0,1,0,3,38.671001439899996,16
3,0,0,0,0,8,1,0,3,38.6717204102,15
2,0,0,0,0,9,2,0,2,38.672368878,15
2,0,0,0,0,8,0,1,0,38.672469788600004,11
2,8,0,0,0,0,3,0,1,38.6725334627,14
1,7,0,0,0,5,0,0,7,38.672674953000005,20
0,2,0,0,0,9,2,0,6,38.6738379579,19
1,11,0,0,0,3,1,0,0,38.6739204005,16
1,4,0,0,0,6,2,0,3,38.674368859699996,16
0,3,0,0,0,12,0,0,4,38.6743712051,19
3,5,0,0,0,0,1,1,0,38.6747661462,10
1,2,0,0,0,9,0,0,8,38.675687267,20
2,6,0,0,0,0,1,1,1,38.6767457068,11
2,8,0,0,0,1,1,0,5,38.677791319200004,17
0,2,0,0,0,15,0,0,0,38.6784749665,17
3,3,0,0,0,5,2,0,0,38.6785173284,13
2,8,0,0,0,2,0,0,8,38.6789130466,20
1,3,0,0,0,11,0,0,2,38.6792004858,17
1,6,0,0,0,1,0,2,0,38.679362010300004,10
1,3,0,0,0,9,0,0,6,38.679429572,19
0,10,0,0,0,4,2,0,0,38.6803763048,16
1,1,0,0,0,9,2,0,4,38.680771877,17
1,4,0,0,0,2,0,2,0,38.6809593038,9
2,7,0,0,0,1,0,1,1,38.6814169177,12
4,4,0,0,0,4,0,0,2,38.6819773157,14
4,2,0,0,0,5,1,0,1,38.6824188734,13
0,3,0,0,0,5,0,2,1,38.6826861087,11
2,8,0,0,0,2,0,0,7,38.6827884407,19
2,6,0,0,0,2,0,1,1,38.6844468295,12
0,1,0,0,0,10,3,0,0,38.6848486395,14
3,7,0,0,0,2,1,0,3,38.6859664705,16
2,8,0,0,0,0,0,1,1,38.6863439562,12
0,8,0,0,0,1,1,1,4,38.6878097476,15
3,5,0,0,0,3,1,0,3,38.6879205819,15
3,1,0,0,0,7,1,0,2,38.6881255106,14
0,11,0,0,0,2,2,0,2,38.688169906700004,17
2,8,0,0,0,2,1,0,5,38.6883888896,18
1,6,0,0,0,4,3,0,1,38.6893048251,15
0,15,0,0,0,2,0,0,3,38.6893492611,20
1,1,0,0,0,7,1,1,1,38.6893862634,12
1,3,0,0,0,6,0,1,4,38.6903367925,15
2,2,0,0,0,8,0,0,6,38.690690358000005,18
4,7,0,0,0,0,0,0,4,38.6912577737,15
2,9,0,0,0,1,1,0,3,38.6913112995,16
0,7,0,0,0,0,1,2,0,38.6916197301,10
1,7,0,0,0,3,2,0,4,38.6920682944,17
2,3,0,0,0,10,0,0,0,38.692137463499996,15
0,5,0,0,0,5,2,1,0,38.692295786399995,13
0,6,0,0,0,7,1,0,5,38.6923525711,19
1,7,0,0,0,7,0,0,3,38.692829967899996,18
4,4,0,0,0,1,0,1,0,38.693041451,10
0,2,0,0,0,10,1,0,6,38.6933053848,19
0,8,0,0,0,2,0,1,6,38.6933933467,17
4,2,0,0,0,5,1,0,0,38.6935551946,12
0,12,0,0,0,0,4,0,0,38.6937318441,16
1,4,0,0,0,5,0,1,4,38.694259619099995,15
0,2,0,0,0,13,1,0,0,38.6948077215,16
0,6,0,0,0,4,4,0,0,38.6951461915,14
1,2,0,0,0,7,1,1,1,38.6955948425,13
0,3,0,0,0,7,1,1,3,38.6959069742,15
0,13,0,1,0,2,0,0,0,38.6963158137,16
6,0,0,0,0,5,0,0,0,38.6963880701,11
2,5,0,0,0,3,0,1,1,38.696620376,12
2,2,0,0,0,9,2,0,0,38.6978375246,15
2,0,0,0,0,9,1,0,5,38.6979720786,17
2,7,0,0,0,2,2,0,1,38.698382024699995,14
2,8,0,0,0,1,2,0,1,38.698611049,14
2,8,0,0,0,4,0,0,3,38.6991586754,17
4,6,0,0,0,1,0,0,5,38.699236050100005,16
2,8,0,0,0,0,2,0,3,38.699561867,15
2,5,0,0,0,4,2,0,2,38.7002518719,15
2,9,0,0,0,2,0,0,5,38.7004948453,18
2,3,0,0,0,7,0,0,7,38.7005344371,19
0,5,0,1,0,10,0,0,0,38.7009843014,16
2,9,0,0,0,0,2,0,1,38.7011455541,14
0,9,0,0,0,3,0,1,2,38.701429553800004,15
0,0,0,0,0,12,0,1,0,38.701523649,13
1,2,0,0,0,9,1,0,4,38.7015433948,17
0,4,0,0,0,6,1,1,3,38.701794404,15
0,7,0,0,0,3,4,0,0,38.7018216379,14
0,5,0,0,0,5,4,0,0,38.701834746399996,14
0,6,0,0,0,3,2,1,1,38.7020021929,13
0,7,0,0,0,0,0,2,3,38.702617609899995,12
1,4,0,0,0,6,0,1,1,38.7030874646,13
2,6,0,0,0,3,2,0,1,38.7047112446,14
1,0,0,0,0,9,3,0,0,38.7053935812,13
0,4,0,0,0,7,3,0,1,38.7060372612,15
0,10,0,0,0,7,0,0,2,38.706196470900004,19
0,5,0,0,0,7,2,0,3,38.7066600701,17
2,3,0,0,0,8,0,0,4,38.707013855999996,17
0,3,0,0,0,11,0,0,6,38.7070405336,20
2,2,0,0,0,8,2,0,1,38.707221521,15
0,1,0,0,0,10,2,0,4,38.7072778088,17
0,0,0,0,0,11,3,0,3,38.7075007505,17
0,0,0,0,0,11,0,1,2,38.707642061,14
0,2,0,0,0,8,0,1,5,38.7081206592,16
0,0,0,0,0,10,3,0,2,38.708416085500005,15
0,8,0,0,0,5,0,1,0,38.7087166814,14
0,2,0,0,0,8,1,1,3,38.7091451542,15
1,6,0,0,0,5,3,0,0,38.7092352856,15
2,8,0,0,0,2,1,0,3,38.709713164200004,16
1,1,0,0,0,9,2,0,2,38.7102249875,15
1,8,0,0,0,0,0,1,6,38.7107990067,16
0,8,0,0,0,0,2,1,2,38.710895927399996,13
3,4,0,0,0,2,0,1,1,38.7127693237,11
0,3,0,0,0,8,2,0,5,38.7143800689,18
1,3,0,0,0,6,1,1,1,38.7147176726,13
3,9,0,0,0,2,0,0,1,38.7148714873,15
1,0,0,0,0,10,0,1,0,38.7153217145,12
4,4,0,0,0,5,0,0,0,38.715396465,13
0,6,0,0,0,8,1,0,3,38.7160552586,18
0,1,0,0,0,12,1,1,0,38.7162031302,15
1,3,0,0,0,10,0,0,4,38.7162379051,18
2,1,0,0,0,9,2,0,1,38.7164149765,15
1,6,0,0,0,1,2,1,0,38.7173563745,11
1,5,0,0,0,6,1,0,5,38.7175922608,18
1,5,0,0,0,4,0,1,4,38.7177898566,15
1,0,0,0,0,9,1,1,1,38.718403938099996,13
2,3,0,0,0,7,2,0,1,38.718630134,15
0,10,0,0,0,1,2,0,6,38.7187770405,19
3,7,0,0,0,1,1,0,4,38.7188627792,16
2,4,0,0,0,4,0,1,1,38.7188740349,12
2,5,0,0,0,4,2,0,1,38.7200795903,14
0,8,0,0,0,2,4,0,0,38.7211163794,14
4,3,0,0,0,4,1,0,1,38.721323458,13
0,4,0,0,0,6,4,0,0,38.7220978233,14
5,4,0,0,0,2,0,0,2,38.723036262600004,13
1,7,0,0,0,6,0,0,5,38.7235648002,19
5,4,0,0,0,1,1,0,0,38.7237329358,11
2,6,0,0,0,2,3,0,0,38.723839855,13
2,2,0,0,0,8,1,0,2,38.7248840502,15
4,6,0,0,0,0,1,0,3,38.7250498641,14
3,2,0,0,0,7,0,0,4,38.7253560175,16
6,1,0,0,0,4,0,0,0,38.7273159852,11
1,6,0,0,0,2,1,1,2,38.7273206148,13
0,17,0,0,0,2,0,0,0,38.727482118000005,19
0,6,0,0,0,3,2,1,0,38.728077153499996,12
0,5,0,0,0,4,2,1,0,38.7281758715,12
1,15,0,0,0,1,0,0,1,38.728398092199996,18
2,1,0,0,0,8,2,0,0,38.728536646900004,13
0,5,0,0,0,5,1,1,3,38.7285515885,15
4,3,0,0,0,5,0,0,2,38.7286462088,14
2,9,0,0,0,1,0,0,7,38.728821795100004,19
2,4,0,0,0,3,1,1,0,38.7290198387,11
2,7,0,0,0,1,1,1,0,38.7302146598,12
0,11,0,0,0,3,1,0,4,38.7312800219,19
2,7,0,0,0,3,1,0,3,38.731386555300006,16
0,4,0,0,0,4,0,2,1,38.7316172046,11
1,12,0,0,0,0,2,0,0,38.731937348,15
0,10,0,0,0,2,3,0,0,38.733114139899996,15
0,10,0,0,0,0,3,0,4,38.7339512029,17
0,5,0,0,0,3,0,2,0,38.7342425318,10
3,7,0,0,0,2,0,0,6,38.7342975041,18
1,5,0,0,0,6,1,0,6,38.7351641362,19
1,1,0,0,0,8,0,1,4,38.7353921327,15
2,1,0,0,0,7,0,1,2,38.7358277774,13
1,1,0,0,0,8,3,0,1,38.7358437536,14
3,4,0,0,0,5,0,0,5,38.7359903436,17
1,4,0,0,0,7,2,0,3,38.7365678806,17
1,3,0,0,0,7,2,0,3,38.7366127302,16
2,3,0,0,0,9,0,0,2,38.736684236900004,16
0,5,0,0,0,7,2,0,5,38.7376017708,19
0,8,0,0,0,3,4,0,0,38.7376812387,15
1,2,0,0,0,8,1,1,0,38.7387308124,13
2,8,0,0,0,3,0,0,5,38.7387450599,18
3,7,0,0,0,0,2,0,2,38.7387520758,14
2,7,0,0,0,0,0,1,3,38.7388825652,13
1,6,0,0,0,5,1,0,6,38.7390700154,19
4,1,0,0,0,6,1,0,0,38.7393961793,12
1,2,0,0,0,7,0,1,3,38.7396520792,14
0,1,0,0,0,10,2,0,6,38.7397279928,19
1,11,0,0,0,4,0,0,2,38.7399263482,18
3,3,0,0,0,6,0,0,5,38.7399316777,17
2,7,0,0,0,4,1,0,1,38.7406207768,15
0,6,0,0,0,2,0,2,0,38.7407552079,10
0,7,0,0,0,2,2,1,0,38.741107314699995,12
0,4,0,0,0,4,0,2,0,38.7412565858,10
0,4,0,0,0,5,2,1,0,38.741641594099995,12
1,0,0,0,0,10,1,0,7,38.7422727057,19
3,4,0,0,0,4,2,0,0,38.7432237788,13
0,8,0,0,0,3,3,0,3,38.7432997873,17
3,7,0,0,0,3,0,0,5,38.7434178134,18
0,1,0,0,0,9,3,0,3,38.7436931143,16
2,8,0,0,0,3,0,0,7,38.7442537702,20
0,8,0,0,0,3,1,1,0,38.7444462753,13
1,6,0,0,0,6,0,0,7,38.7447083754,20
3,6,0,0,0,1,2,0,1,38.7448506609,13
2,4,0,0,0,5,2,0,1,38.745874533,14
1,10,0,0,0,6,0,0,0,38.7475337952,17
1,4,0,0,0,7,1,0,6,38.7487195009,19
0,9,0,0,0,1,0,1,7,38.7487963433,18
2,2,0,0,0,8,0,0,7,38.7489879204,19
2,7,0,0,0,6,0,0,1,38.7495075645,16
3,5,0,0,0,4,0,0,5,38.7499294779,17
0,18,0,0,0,0,0,0,2,38.7499997685,20
1,6,0,0,0,6,1,0,3,38.7507081246,17
1,8,0,0,0,1,3,0,2,38.750929484699995,15
2,4,0,0,0,7,2,0,0,38.7513941436,15
0,9,0,0,0,1,4,0,0,38.7514003974,14
3,0,0,0,0,7,0,1,0,38.7514963881,11
0,13,0,0,0,0,1,0,6,38.7516080539,20
3,6,0,0,0,2,1,0,3,38.7516382653,15
2,3,0,0,0,5,0,1,1,38.7518138259,12
3,3,0,0,0,7,0,0,2,38.7519331169,15
0,3,0,1,0,11,0,0,0,38.7525166108,15
2,4,0,0,0,6,2,0,1,38.7526446465,15
0,10,0,0,0,5,1,0,2,38.7526636058,18
0,0,0,0,0,9,0,2,0,38.7531180991,11
0,0,0,1,0,13,0,0,2,38.7532327101,16
1,0,0,0,0,10,1,1,0,38.7542325236,13
0,7,0,0,0,0,0,2,2,38.7545710263,11
2,3,0,0,0,5,0,1,2,38.7546579317,13
2,0,0,0,0,8,0,1,2,38.7550264126,13
0,3,0,0,0,7,4,0,0,38.7558254406,14
1,8,0,0,0,1,1,1,2,38.75608454,14
1,4,0,0,0,5,1,1,1,38.756939368699996,13
0,1,0,0,0,9,0,1,6,38.7575540921,17
6,4,0,0,0,0,0,0,2,38.7576338541,12
2,9,0,0,0,0,1,0,5,38.7577628385,17
0,4,0,0,0,8,1,0,7,38.7577758098,20
1,12,0,0,0,1,1,0,2,38.7583513964,17
4,6,0,0,0,1,1,0,2,38.7584663209,14
1,6,0,0,0,7,1,0,1,38.758649096199996,16
1,6,0,0,0,0,0,2,1,38.7589901901,10
0,0,0,0,0,9,1,1,3,38.7590656923,14
0,9,0,0,0,1,0,1,6,38.7592111392,17
1,10,0,0,0,0,1,0,8,38.7594514886,20
2,6,0,0,0,4,1,0,3,38.7595119542,16
0,7,0,0,0,1,0,2,0,38.760093529,10
2,0,0,0,0,9,1,0,4,38.7604535566,16
3,2,0,0,0,7,0,0,5,38.7606235222,17
1,0,0,0,0,8,1,1,1,38.7614121492,12
1,7,0,0,0,4,1,0,6,38.7616195093,19
0,3,0,0,0,5,0,2,0,38.761722673200005,10
0,0,0,1,0,13,0,0,1,38.7619379686,15
1,5,0,0,0,6,2,0,1,38.7619891359,15
1,10,0,0,0,1,0,1,0,38.7623796246,13
1,6,0,0,0,3,0,1,4,38.7627241169,15
0,0,0,0,0,13,1,1,0,38.7628500516,15
0,9,0,0,0,9,0,0,0,38.7631283731,18
0,8,0,0,0,3,3,0,2,38.7641406954,16
3,1,0,0,0,6,0,1,0,38.764341128699996,11
0,3,0,0,0,8,0,1,3,38.764467091,15
1,8,0,0,0,0,4,0,0,38.7649000463,13
0,2,0,0,0,12,1,0,2,38.7650491619,17
1,8,0,0,0,2,2,0,4,38.7654677696,17
3,2,0,0,0,7,1,0,0,38.766064356,13
0,8,0,0,0,1,2,1,0,38.7666298121,12
0,2,0,0,0,11,1,0,4,38.7672027606,18
3,0,0,0,0,8,1,0,2,38.767710930999996,14
1,2,0,0,0,11,1,0,0,38.767821058,15
0,5,0,0,0,8,2,0,1,38.7682196563,16
0,3,0,0,0,6,2,1,0,38.7684266217,12
0,11,0,0,0,0,0,1,4,38.7686506497,16
0,7,0,0,0,4,3,0,2,38.7686913387,16
0,9,0,0,0,2,3,0,2,38.7698207293,16
3,3,0,0,0,8,0,0,0,38.7699953815,14
3,8,0,0,0,0,0,0,7,38.7701664335,18
1,0,0,0,0,10,1,0,6,38.7704477288,18
0,2,0,1,0,12,0,0,1,38.770487359499995,16
0,2,0,0,0,8,1,1,1,38.7705601694,13
0,8,0,0,0,2,1,1,2,38.7713279433,14
2,6,0,0,0,3,2,0,2,38.7713956167,15
0,7,0,0,0,5,2,0,5,38.7717265793,19
4,6,0,0,0,2,0,0,4,38.7717687227,16
0,10,0,0,0,1,0,1,4,38.7718117067,16
0,7,0,0,0,3,1,1,2,38.7720455999,14
0,6,0,0,0,10,0,0,3,38.772930985500004,19
1,2,0,0,0,10,1,0,2,38.77326016,16
0,10,0,0,0,3,2,0,2,38.7755833011,17
1,4,0,0,0,8,2,0,2,38.7760128103,17
2,13,0,0,0,0,0,0,2,38.7766243613,17
5,5,0,0,0,1,0,0,3,38.7768270362,14
0,4,0,1,0,11,0,0,0,38.7768523891,16
5,5,0,0,0,1,1,0,0,38.7781153795,12
0,6,0,0,0,4,1,1,3,38.7782250582,15
1,8,0,0,0,2,0,1,4,38.7790818554,16
2,3,0,0,0,7,1,0,4,38.7793385679,17
2,4,0,0,0,6,1,0,4,38.7795188473,17
0,9,0,0,0,1,1,1,2,38.7804028452,14
0,12,0,0,0,1,1,0,6,38.7806478829,20
2,7,0,0,0,4,0,0,5,38.7806976627,18
0,9,0,0,0,2,0,1,4,38.780925300700005,16
6,2,0,0,0,3,0,0,0,38.781284973000005,11
2,3,0,0,0,6,2,0,1,38.7828022243,14
0,3,0,0,0,8,1,1,2,38.782970096199996,15
3,6,0,0,0,3,0,0,5,38.782974476,17
4,6,0,0,0,0,2,0,0,38.783208191199996,12
0,10,0,0,0,1,3,0,2,38.7834274115,16
0,6,0,0,0,4,1,1,2,38.7836723286,14
4,2,0,0,0,6,0,0,2,38.783865946300004,14
4,4,0,0,0,3,1,0,1,38.7839337325,13
2,9,0,0,0,2,0,1,0,38.784144628,14
0,6,0,0,0,5,3,0,2,38.784714967,16
0,6,0,0,0,4,2,1,0,38.7855183293,13
0,0,0,0,0,10,1,1,3,38.7871723429,15
1,4,0,0,0,7,1,0,5,38.787847964499996,18
1,5,0,0,0,1,0,2,0,38.7879238874,9
0,12,0,0,0,0,2,0,4,38.7882676585,18
0,3,0,0,0,6,0,2,0,38.7888655874,11
0,10,0,0,0,0,4,0,0,38.7895691456,14
1,7,0,0,0,3,3,0,1,38.7896838921,15
0,8,0,0,0,0,0,2,0,38.7897818996,10
2,2,0,0,0,9,1,0,0,38.791126934699996,14
0,9,0,0,0,0,1,1,4,38.7912535529,15
1,12,0,0,0,2,0,0,4,38.7913871629,19
0,8,0,0,0,4,0,1,2,38.792415592800005,15
2,10,0,0,0,0,0,0,7,38.7925466085,19
0,11,0,0,0,1,2,0,4,38.7931831881,18
3,2,0,0,0,7,1,0,2,38.794369665,15
1,6,0,0,0,9,0,0,1,38.7945886283,17
0,0,0,0,0,11,1,0,8,38.7947967865,20
0,4,0,0,0,8,1,1,1,38.7949376499,15
0,2,0,0,0,6,0,2,0,38.7953132508,10
2,2,0,0,0,6,0,1,1,38.795751085700005,12
4,0,0,0,0,7,1,0,0,38.795841300700005,12
2,5,0,0,0,5,1,0,3,38.7960040692,16
2,4,0,0,0,4,0,1,2,38.7963844705,13
0,4,0,0,0,7,1,1,2,38.7963952964,15
0,8,0,0,0,3,0,1,4,38.7966577663,16
2,1,0,0,0,9,0,0,6,38.7969391249,18
3,1,0,0,0,8,0,0,5,38.797026168,17
2,2,0,0,0,8,1,0,4,38.7973061521,17
0,10,0,0,0,0,1,1,2,38.7975973815,14
0,10,0,0,0,2,2,0,4,38.7977478653,18
0,14,0,1,0,1,0,0,0,38.7980300144,16
1,1,0,0,0,10,0,0,8,38.799161261100004,20
2,5,0,0,0,5,1,0,4,38.7993026865,17
3,2,0,0,0,5,0,1,0,38.7996469041,11
4,2,0,0,0,6,0,0,3,38.799674691,15
1,6,0,0,0,5,2,0,3,38.8000487304,17
3,1,0,0,0,8,1,0,2,38.8003710664,15
5,5,0,0,0,1,0,0,2,38.8006223029,13
0,9,0,0,0,3,3,0,0,38.800678911,15
0,11,0,0,0,0,3,0,2,38.8009255076,16
0,2,0,0,0,8,4,0,0,38.8027192738,14
0,9,0,0,0,0,2,1,0,38.8035489736,12
1,8,0,0,0,3,1,0,6,38.8040703444,19
0,11,0,0,0,2,1,0,6,38.804857159899996,20
2,7,0,0,0,5,0,0,3,38.8051358111,17
4,1,0,0,0,7,0,0,3,38.806404568299996,15
0,5,0,0,0,3,0,2,1,38.806557831300005,11
0,5,0,0,0,5,1,1,2,38.8068482552,14
0,9,0,0,0,3,2,0,4,38.8069660814,18
0,1,0,0,0,9,0,1,5,38.8073021694,16
0,2,0,0,0,9,2,0,5,38.8073354115,18
3,5,0,0,0,1,0,1,1,38.8080209103,11
0,2,0,0,0,7,2,1,0,38.8082951487,12
3,3,0,0,0,6,1,0,2,38.808402455700005,15
1,8,0,0,0,1,0,1,5,38.8085625514,16
1,2,0,0,0,8,2,0,3,38.808765885999996,16
0,6,0,0,0,7,1,1,0,38.8088422688,15
0,1,0,0,0,11,1,1,1,38.8089267023,15
5,7,0,0,0,0,0,0,0,38.8094572414,12
1,3,0,0,0,7,0,1,1,38.8095318718,13
1,2,0,0,0,13,0,0,0,38.8102077308,16
2,8,0,0,0,2,0,1,1,38.8102673346,14
0,11,0,0,0,0,2,0,6,38.8103009979,19
0,9,0,0,0,7,1,0,0,38.8104917332,17
2,1,0,0,0,9,0,0,7,38.8107647411,19
2,5,0,0,0,5,2,0,1,38.8116033934,15
4,3,0,0,0,5,0,0,3,38.8118602311,15
3,1,0,0,0,8,0,0,4,38.812115209299996,16
5,6,0,0,0,1,0,0,0,38.812390152199995,12
2,7,0,0,0,0,0,1,4,38.8123972731,14
0,7,0,0,0,2,2,1,1,38.812402594,13
0,3,0,0,0,8,3,0,1,38.8124378993,15
1,0,0,0,0,9,3,0,1,38.8125262433,14
0,5,0,0,0,6,3,0,2,38.8127962773,16
1,4,0,0,0,6,1,1,0,38.813717054099996,13
0,2,0,0,0,14,0,0,2,38.8142696728,18
0,1,0,0,0,11,2,0,2,38.8153256814,16
0,11,0,0,0,1,2,0,6,38.8154969957,20
5,5,0,0,0,2,0,0,0,38.8163699211,12
0,5,0,0,0,8,1,0,5,38.816628651100004,19
2,5,0,0,0,6,2,0,0,38.8172005884,15
4,3,0,0,0,6,0,0,0,38.817267746700004,13
1,1,0,0,0,10,2,0,0,38.8176374033,14
1,1,0,0,0,8,0,1,3,38.8183202128,14
3,8,0,0,0,3,0,0,1,38.8184837073,15
0,7,0,0,0,4,1,1,0,38.818607162199996,13
0,11,0,0,0,0,2,0,7,38.8198915965,20
2,11,0,0,0,3,0,0,0,38.8202640106,16
1,10,0,0,0,1,2,0,4,38.8203992379,18
0,7,0,0,0,4,0,1,4,38.8208907209,16
0,8,0,0,0,4,2,0,5,38.8209256587,19
4,2,0,0,0,6,1,0,0,38.820976396300004,13
1,7,0,0,0,4,3,0,0,38.8215853783,15
0,9,0,0,0,5,2,0,0,38.8216168203,16
0,4,0,0,0,8,2,0,3,38.8217466671,17
0,6,0,0,0,9,0,0,5,38.8217968528,20
0,3,0,0,0,9,0,1,1,38.8220214603,14
1,5,0,0,0,7,0,0,7,38.8236516577,20
0,8,0,0,0,4,2,0,4,38.8238535169,18
1,2,0,0,0,9,1,0,6,38.8239045081,19
1,5,0,0,0,4,1,1,1,38.8248274815,13
0,14,0,0,0,2,1,0,1,38.8253161772,18
5,4,0,0,0,3,0,0,0,38.8259292725,12
0,8,0,0,0,4,3,0,2,38.8275855988,17
1,2,0,0,0,10,0,0,6,38.8286152326,19
2,6,0,0,0,5,0,0,5,38.8288224892,18
2,9,0,0,0,0,3,0,0,38.8294387457,14
0,10,0,0,0,4,1,0,4,38.8295894933,19
0,10,0,0,0,3,1,0,6,38.8302424516,20
2,5,0,0,0,2,1,1,0,38.8306555426,11
2,2,0,0,0,7,2,0,1,38.831142126799996,14
1,7,0,0,0,2,0,1,4,38.8312231174,15
2,6,0,0,0,5,1,0,1,38.831482692600005,15
0,10,0,0,0,6,0,0,4,38.8315782619,20
1,2,0,0,0,11,0,1,0,38.8319309881,15
2,1,0,0,0,9,1,0,4,38.832124676,17
1,10,0,0,0,4,1,0,0,38.8321917182,16
